904	8707
904	13362
904	18014
904	11111
904	11429
904	15177
904	5974
904	12284
904	4018
904	9853
904	9004
904	3896
904	12507
904	18676
904	10574
904	2781
904	16495
904	846
904	16591
904	9968
904	10624
904	14200
904	12845
904	4549
904	10766
904	13733
904	6690
904	507
904	12906
904	9064
904	10032
904	18094
904	5189
904	14542
904	571
904	9008
904	3229
904	4246
904	17232
904	1177
904	7212
904	15215
904	2975
904	1294
904	3563
904	3714
904	975
904	9624
904	12771
904	2731
904	7210
904	13385
904	8039
904	17710
904	7259
904	2518
904	1993
904	7392
904	12326
904	14228
904	7351
904	16266
904	13497
904	8899
904	16354
904	18534
904	13767
904	12041
904	11956
904	15043
904	16022
904	13239
904	7430
904	1614
904	9719
904	18440
904	672
904	8817
904	12527
904	10055
904	1519
904	9070
904	11995
904	16874
904	8862
904	16964
904	5022
904	4189
904	17711
904	12349
904	15414
904	880
904	7262
904	13704
904	16705
904	9808
904	6655
904	7347
904	1680
904	11356
904	7350
904	9876
904	19194
904	9908
904	12323
904	7569
904	18659
904	11102
904	5833
904	18324
904	12363
904	8191
904	3373
904	10037
904	239
904	1120
904	6702
904	4399
904	15039
904	13711
904	11143
904	19059
904	7957
904	5737
904	1014
904	10798
904	14422
904	18242
904	7752
904	575
904	6226
904	6223
904	7437
904	1303
904	6645
904	16670
904	15129
904	5118
904	4774
904	5222
904	13716
904	13169
904	3716
904	3235
904	14432
904	14206
904	1807
904	7884
904	11130
904	8557
904	4259
904	14401
904	13856
904	3401
904	14353
904	14288
904	4592
904	12427
904	18570
904	14180
904	17653
904	15457
904	4414
904	640
904	1515
904	2174
904	12441
904	7337
904	7325
904	8096
904	10737
904	11583
904	13155
904	18763
904	5045
904	12325
904	4767
904	5364
904	17302
904	4997
904	14370
904	4690
904	16515
904	10345
904	10088
904	652
904	4288
904	17747
904	4067
904	17231
904	865
904	5942
904	1078
904	18576
904	12071
904	14425
904	14942
904	7908
904	17435
904	14336
904	4355
904	8017
904	12974
904	14177
904	10541
904	491
904	6922
904	6353
904	12397
904	4780
904	1111
904	10860
904	3112
904	2863
904	6039
904	4513
904	13723
904	11480
904	5912
904	16418
904	18649
904	12685
904	16507
904	10573
904	2903
904	18847
904	18127
904	12534
904	1241
904	17545
904	10110
904	11115
904	18372
904	10127
904	14034
904	6788
904	13601
904	13392
904	16492
904	2166
904	4050
904	5188
904	10269
904	777
904	4770
904	8174
904	5749
904	7281
904	7329
904	15187
904	5341
904	13860
904	10308
904	12976
904	12867
904	15041
904	2078
904	13565
904	5958
904	5423
904	13787
904	10036
904	15114
904	104
904	13409
904	775
904	17239
904	6000
904	450
904	5058
904	10411
904	2495
904	10858
904	7369
904	17600
904	15474
904	19143
904	14537
904	1616
904	16973
904	5367
904	18119
904	15134
904	16075
904	4247
904	3128
904	17790
904	14046
904	9894
904	13503
904	10092
904	4487
904	10053
904	7260
904	3148
904	4026
904	13707
904	888
904	7063
904	18164
904	7501
904	11436
904	8336
904	11540
904	5205
904	6696
904	15467
904	9570
904	8110
904	7500
904	7445
904	3685
904	18561
904	3840
904	550
904	10156
904	16834
904	8368
904	1313
904	13135
904	17058
904	13786
904	2809
904	433
904	9997
904	16362
904	17
904	7129
904	9949
904	11003
904	17761
904	12731
904	10613
904	10188
904	17833
904	17538
904	18606
904	12312
904	14097
904	5054
904	1374
904	16869
904	10227
904	13726
904	12623
904	12082
904	10237
904	9978
904	10787
904	13453
904	3874
904	18053
904	2235
904	3626
904	10061
904	10072
904	5893
904	8028
904	14409
904	6491
904	10763
904	13921
904	7372
904	8439
904	10827
904	15293
904	18359
904	15318
904	13163
904	3694
904	8798
904	7327
904	7449
904	7391
904	4100
904	13156
904	13068
904	13700
904	7302
904	4897
904	16193
904	14541
904	12293
904	12681
904	10837
904	18510
904	1330
904	6851
904	2950
904	14140
904	6056
904	7511
904	7362
904	2529
904	3137
904	18349
904	10976
904	465
904	7335
904	15276
904	5880
904	12883
904	18296
904	15179
904	14041
904	12345
904	4095
904	4974
904	14680
904	9866
904	18136
904	13190
904	364
904	5196
904	13074
904	7376
904	13819
904	7364
904	12855
904	1926
904	18109
904	12275
904	7502
904	1752
904	1530
904	3942
904	503
904	11437
904	9047
904	17284
904	13366
904	17619
904	3173
904	8651
904	10057
904	17774
904	12434
904	12806
1061	896
1061	18657
1061	10226
1061	6234
1061	8023
1061	6481
1061	17401
1061	9693
1061	18598
1061	18445
1061	937
1061	17806
1061	3248
1061	18456
1061	18785
1061	9656
1061	18329
1061	15336
1061	15944
1061	18393
1061	927
1061	4149
1061	3606
1061	7361
1061	4208
1061	12398
1061	15910
1061	1526
1061	414
1061	7354
1061	14667
1061	689
1061	13809
1061	7392
1061	7342
1061	5885
1061	16134
1061	4265
1061	8509
1061	18206
1061	12399
1061	10280
1061	4637
1061	14021
1061	7916
1061	13599
1061	15193
1061	16303
1061	16827
1061	16206
1061	7370
1061	3608
1061	12442
1061	3269
1061	14936
1061	4628
1061	1229
1061	1004
1061	18019
1061	13989
1061	5520
1061	4979
1061	17861
1061	213
1061	4298
1061	14674
1061	11538
1061	1811
1061	1410
1061	8829
1061	4556
1061	10003
1061	2891
1061	3934
1061	7340
1061	13370
1061	1695
1061	14172
1061	17340
1061	17978
1061	3860
1061	3730
1061	5295
1061	8840
1061	17537
1061	17812
1061	14260
1061	15916
1061	6730
1061	18485
1061	17616
1061	11463
1061	13286
1061	948
1061	1481
1061	13030
1061	1395
1061	15189
1061	10684
1061	7331
1061	6798
1061	18498
1061	5687
1061	9725
1061	2639
1061	13094
1061	5851
1061	18920
1061	10513
1061	2125
1061	11427
1061	956
1061	5005
1061	4019
1061	10988
1061	18586
1061	9722
1061	16160
1061	15047
1061	7350
1061	16018
1061	15055
1061	10347
1061	5431
1061	4824
1061	4666
1061	12336
1061	7157
1061	9842
1061	17479
1061	10282
1061	13657
1061	3425
1061	18321
1061	7329
1061	16796
1061	7773
1061	15255
1061	18310
1061	5511
1061	7160
1061	14382
1061	15202
1061	16462
1061	7359
1061	7429
1061	1681
1061	12050
1061	1251
1061	12092
1061	15289
1061	15230
1061	7351
1061	3469
1061	493
1061	6886
1061	4118
1061	14157
1061	3262
1061	13863
1061	10599
1061	582
1061	16301
1061	5405
1061	12823
1061	1465
1061	17867
1061	15125
1061	12767
1061	5569
1061	7330
1061	4275
1061	1129
1061	16946
1061	11353
1061	7839
1061	1530
1061	2941
1061	13274
1061	13732
1061	3044
1061	17947
1061	2843
1061	18446
1061	10465
1061	13421
1061	18090
1061	12288
1061	18789
1061	6682
1061	3761
1061	11570
1061	14907
1061	13688
1061	15530
1061	4503
1061	4588
1061	5286
1061	14343
1061	12804
1061	9992
1061	684
1061	273
1061	1332
1061	8409
1061	4812
1061	9054
1061	17641
1061	18698
1061	7347
1061	5641
1061	13114
1061	639
1061	3816
1061	10273
1061	10718
1061	16222
1061	452
1061	18963
1061	14244
1061	17125
1061	13572
1061	972
1061	16649
1061	17854
1061	1459
1061	1074
1061	17544
1061	10057
1061	1125
1061	7319
1061	188
1061	18157
1061	7732
1061	16194
1061	13783
1061	11036
1061	10987
1061	14694
1061	7666
1061	17156
1061	2822
1061	7372
1061	5219
1061	17783
1061	18241
1061	18793
1061	8399
1061	13028
1061	8158
1061	14766
1061	15260
1061	7327
1061	7776
1061	10269
1061	19
1061	13702
1061	14306
1061	3194
1061	1525
1061	81
1061	8480
1061	17722
1061	15929
1061	3429
1061	15052
1061	14747
1061	43
1061	14984
1061	17480
1061	12925
1061	4447
1061	7349
1061	15249
1061	14177
1061	4163
1061	2676
1061	6194
1061	1470
1061	8348
1061	7281
1061	16947
1061	12936
1061	17026
1061	18271
1061	12435
1061	4375
1061	12656
1061	18921
1061	9901
1061	18964
1061	7365
1061	13252
1061	11220
1061	5279
1061	3232
1061	5375
1061	10414
1061	13563
1061	881
1061	163
1061	13678
1061	10959
1061	42
1061	7771
1061	15490
1061	580
1061	3611
1061	7714
1061	14826
1061	15113
1061	8145
1061	18933
1061	11450
1061	11094
1061	7334
1061	8055
1061	16020
1061	12707
1061	11015
1061	6018
1061	17341
1061	356
1061	5635
1061	13663
1061	2400
1061	7345
1061	2121
1061	18860
1061	7196
1061	1635
1061	8511
1061	14126
1061	18423
1061	10883
1061	18765
1061	1671
1061	3727
1061	18744
1061	462
1061	13420
1061	12306
1061	14659
1061	3828
1061	11068
1061	13059
1061	5899
1061	3082
1061	15872
1061	8803
1061	17423
1061	13440
1061	15019
1061	3095
1061	15060
1061	6773
1061	7236
1061	4115
1061	16772
1061	17400
1061	16674
1061	3837
1061	5443
1061	17907
1061	292
1061	3903
1061	6250
1061	7374
1061	13008
1061	3834
1061	13093
1061	7820
1061	13779
1061	14718
1061	14717
1061	1353
1061	5404
1061	17528
1061	5311
1061	13177
1061	6358
1061	3108
1061	19175
1061	18847
1061	16931
1061	9852
1061	15304
1061	10147
1061	12372
1061	12927
1061	5239
1061	10995
1061	3099
1061	847
1061	6820
1061	5160
1061	6517
1061	4726
1061	10884
1061	13661
1061	9884
1061	2658
1061	11199
1061	13794
1061	12934
1061	12133
1061	10426
1061	16224
1061	17872
1061	3086
1061	7613
1061	18280
1061	17842
1061	116
1061	2271
1061	7346
1061	17852
1061	18026
1061	14336
1061	3325
1061	18455
1061	502
1061	16813
1061	14087
1061	11073
1061	14457
1061	12852
1061	8896
1061	9703
1061	2442
1061	17573
1061	11481
1061	10999
1061	16352
1061	9864
1061	14430
1061	17337
1061	6048
1061	5053
1061	7360
1061	14601
1061	14252
1061	18032
1061	3176
1061	17424
1061	12063
1061	3136
1061	11053
1061	15992
1061	13918
1061	3911
1061	14362
1061	18917
1061	18451
1061	13010
1061	13343
1061	18670
1061	7362
1061	16895
1061	7639
1061	15209
1061	16818
1061	17578
1061	17431
1061	17173
1061	18362
1061	6585
1061	7364
1061	6879
1061	6244
1061	6173
1061	13538
1061	17530
1061	13516
1061	4172
1061	16056
1061	10272
1061	834
1061	10872
1061	17179
1061	12458
1061	11519
1061	14168
1061	15863
1061	18517
1061	7048
1061	17792
1061	7161
1061	2775
1061	14233
1061	1612
1061	17355
1061	8033
1061	743
1061	14413
1061	13186
1061	4948
1061	11443
1061	14978
1061	3876
1061	7376
1061	17696
1061	18560
1061	16259
1061	3518
1061	17581
1061	4735
1061	13011
1061	12363
1061	7059
1061	2173
1061	10901
1061	12331
1061	4957
1061	10275
1061	18452
1061	5910
1061	994
1061	16716
1061	16662
1061	5211
1061	6500
1061	1650
1061	12079
1061	6546
1061	3113
1061	15967
1061	1379
1061	5025
1061	14052
1061	15877
1061	6528
1061	7858
1061	6676
1061	7373
1061	14419
1061	492
1061	18371
1061	3718
1061	11419
1061	15201
1061	17865
1061	14296
1061	19083
1061	16435
1061	12138
1061	13554
1061	3728
1061	1360
1061	1018
1061	12334
1061	11978
1061	8962
1061	17827
1061	6769
1061	477
1061	13493
1061	6277
1061	4706
1061	3688
1061	8383
1061	11229
1061	9714
1061	1294
1061	18260
1061	7363
1061	13916
1061	4478
1061	12982
1061	5730
1061	1529
1061	10839
1061	13064
1061	287
1061	18043
1061	2938
1061	13894
1061	14487
1061	12621
1061	3400
1061	1675
1061	7352
1061	16517
1061	15139
1061	3080
1061	7735
1061	17237
1061	80
1061	327
1061	17029
1061	13172
1061	3236
1061	7337
1061	2653
1061	8073
1061	3090
1061	519
1061	2640
1061	4963
1061	1383
1061	6047
1061	5269
1061	15082
1061	4649
1061	7348
1061	7335
1061	7554
1061	15198
1061	12421
1061	13740
1061	1466
1061	17132
1061	18252
1061	10380
1061	7896
1061	820
1061	16359
1061	1363
1061	13488
1061	12859
1061	7939
1061	12367
1061	17775
1061	17228
1061	13793
1061	16258
1061	17470
1061	4243
1061	5355
1061	16310
1061	7371
1061	11024
1061	13693
1061	6362
1061	16504
1061	10540
1061	16395
1061	7655
1061	6524
1061	3575
1061	4022
1061	11243
1061	14703
1061	18528
1061	18609
1061	6404
1061	18402
1061	7336
1061	18369
1061	16336
1061	18837
1061	1528
1061	9955
1061	3944
1061	4162
1061	12073
1061	10088
1061	1222
1061	4483
1061	4374
1061	6747
1061	11532
1061	17644
1061	10052
1061	856
1061	12750
1061	14272
1061	15935
1061	18086
1061	19162
1061	1142
1061	15296
1061	3630
1061	11542
1061	16350
1061	14054
1061	592
1061	5261
1061	16347
1061	2911
1061	8372
1061	442
1061	10610
1061	4028
1061	17972
1061	10516
1061	7955
1061	5947
1061	2794
1061	7356
1061	14642
1061	7369
1061	10975
1061	18409
1061	941
1061	10717
1061	7322
1061	14658
1061	10815
1061	13889
1061	5356
1061	1168
1061	8157
1061	6403
1061	11475
1061	18017
1061	15868
1061	3234
1061	19100
1061	5550
1061	3168
1061	10767
1061	5349
3376	1557
3376	2684
3376	18479
3376	9012
3376	17786
3376	2409
3376	273
3376	8192
3376	640
3376	3193
3376	13254
3376	13688
3376	11259
3376	6339
3376	715
3376	18517
3376	3322
3376	12906
3376	7373
3376	16654
3376	14036
3376	13379
3376	553
3376	13525
3376	7638
3376	14496
3376	11026
3376	17066
3376	11122
3376	4100
3376	2272
3376	13398
3376	9871
3376	5801
3376	45
3376	2683
3376	7556
3376	14216
3376	10839
3376	970
3376	13614
3376	9758
3376	3089
3376	8803
3376	846
3376	3210
3376	9799
3376	1408
3376	1025
3376	12727
3376	12185
3376	16809
3376	16197
3376	3305
3376	4122
3376	14657
3376	16515
3376	862
3376	10663
3376	16757
3376	6176
3376	17990
3376	12893
3376	18484
3376	10175
3376	12417
3376	73
3376	16997
3376	418
3376	9066
3376	10620
3376	10075
3376	1068
3376	6950
3376	6678
3376	1948
3376	14287
3376	13540
3376	624
3376	7063
3376	13118
3376	16366
3376	16392
3376	18613
3376	5160
3376	366
3376	16309
3376	2764
3376	1491
3376	17377
3376	14323
3376	10253
3376	15247
3376	7376
3376	7826
3376	11463
3376	7128
3376	18025
3376	13366
3376	6524
3376	283
3376	777
3376	14630
3376	6233
3376	6943
3376	7117
3376	11024
3376	7626
3376	15268
3376	16353
3376	1360
3376	7931
3376	16940
3376	3300
3376	17679
3376	5365
3376	16999
3376	1227
3376	16859
3376	11342
3376	12946
3376	7431
3376	12065
3376	18498
3376	14597
3376	13163
3376	16825
3376	1477
3376	18507
3376	6654
3376	14278
3376	6532
3376	4825
3376	3485
3376	10510
3376	5448
3376	1120
3376	5538
3376	10180
3376	13086
3376	4172
3376	16794
3376	18074
3376	904
3376	4413
3376	10872
3376	10493
3376	6779
3376	17317
3376	7764
3376	5348
3376	17235
3376	18534
3376	13624
3376	10337
3376	14446
3376	13035
3376	17270
3376	274
3376	4275
3376	1436
3376	1313
3376	17409
3376	17305
3376	5120
3376	5014
3376	1628
3376	14234
3376	18238
3376	6452
3376	6165
3376	1461
3376	5455
3376	15066
3376	11415
3376	13322
3376	12346
3376	14744
3376	12580
3376	5749
3376	16020
3376	9
3376	5631
3376	7747
3376	4816
3376	15479
3376	5867
3376	527
3376	1239
3376	12273
3376	8368
3376	5281
3376	14865
3376	10577
3376	3222
3376	8841
3376	18812
3376	18837
3376	5427
3376	18728
3376	17045
3376	7371
3376	14108
3376	52
3376	7335
3376	2010
3376	13702
3376	15449
3376	1121
3376	8551
3376	10828
3376	17878
3376	17480
3376	12515
3376	8353
3376	8648
3376	13690
3376	14260
3376	4871
3376	10235
3376	2984
3376	3111
3376	8591
3376	18403
3376	2312
3376	12411
3376	12277
3376	8969
3376	13435
3376	18269
3376	17819
3376	4582
3376	17278
3376	17208
3376	16056
3376	5788
3376	7903
3376	5833
3376	14721
3376	8028
3376	11092
3376	11128
3376	10787
3376	16206
3376	7908
3376	8109
3376	17845
3376	14661
3376	18024
3376	17136
3376	10514
3376	18421
3376	463
3376	3050
3376	8456
3376	11091
3376	4853
3376	13306
3376	6626
3376	9932
3376	6049
3376	17539
3376	4482
3376	8893
3376	14083
3376	7350
3376	12890
3376	3605
3376	7245
3376	14499
3376	9601
3376	6183
3376	18563
3376	14366
3376	6342
3376	8181
3376	9016
3376	8618
3376	16210
3376	15327
3376	3865
3376	13432
3376	11356
3376	6491
3376	750
3376	4418
3376	3436
3376	12123
3376	5802
3376	7632
3376	1149
3376	7008
3376	7030
3376	682
3376	14937
3376	16948
3376	3201
3376	19117
3376	16386
3376	5291
3376	15398
3376	4639
3376	3835
3376	14398
3376	2201
3376	14523
3376	8580
3376	10596
3376	5542
3376	13954
3376	10141
3376	864
3376	9942
3376	9914
3376	16824
3376	17116
3376	3190
3376	729
3376	7483
3376	3040
3376	16643
3376	17376
3376	16588
3376	16521
3376	7984
3376	5338
3376	12676
3376	6009
3376	14004
3376	1208
3376	3152
3376	8017
3376	8537
3376	17689
3376	12627
3376	14103
3376	10474
3376	16684
3376	17640
3376	12794
3376	17755
3376	11978
3376	7643
3376	4501
3376	18405
3376	12275
3376	9764
3376	14736
3376	14716
3376	17056
3376	7780
3376	18469
3376	11253
3376	18220
3376	7451
3376	7039
3376	12434
3376	11949
3376	4202
3376	17692
3376	3709
3376	10299
3376	6939
3376	18331
3376	3227
3376	5408
3376	10551
3376	13576
3376	173
3376	2000
3376	12326
3376	9709
3376	10147
3376	18030
3376	16914
3376	18008
3376	1111
3376	14289
3376	19027
3376	18472
3376	5474
3376	12291
3376	3236
3376	8826
3376	6215
3376	6860
3376	16955
3376	10073
3376	14315
3376	16512
3376	9913
3376	314
3376	12730
3376	3261
3376	1107
3376	927
3376	7247
3376	12128
3376	10718
3376	13701
3376	9951
3376	13276
3376	2166
3376	490
3376	6335
3376	10188
3376	676
3376	959
3376	8269
3376	18244
3376	12947
3376	17673
3376	10507
3376	11050
3376	16354
3376	4711
3376	17418
3376	10017
3376	746
3376	215
3376	6154
3376	6306
3376	14911
3376	13899
3376	3623
3376	10958
3376	209
3376	6153
3376	11473
3376	8635
3376	1124
3376	762
3376	7329
3376	7369
3376	4631
3376	7858
3376	17948
3376	8020
3376	14999
3376	12714
3376	11471
3376	5117
3376	16895
3376	9899
3376	16717
3376	3874
3376	3432
3376	17881
3376	9001
3376	10829
3376	1348
3376	3904
3376	12525
3376	7821
3376	16330
3376	552
3376	14057
3376	17462
3376	18148
3376	3550
3376	6535
3376	5932
3376	503
3376	5974
3376	5364
3376	6340
3376	12733
3376	13812
3376	1035
3376	6468
3376	12373
3376	16053
3376	16187
3376	11028
3376	9041
3376	18284
3376	12325
3376	17423
3376	8434
3376	7870
3376	3743
3376	99
3376	633
3376	5581
3376	13720
3376	10342
3376	18847
3376	13274
3376	13597
3376	17876
3376	3909
3376	16075
3376	10987
3376	12909
3376	13278
3376	4064
3376	12859
3376	14097
3376	14331
3376	12234
3376	14903
3376	5809
3376	17891
3376	7359
3376	17988
3376	7323
3376	6288
3376	9894
3376	17264
3376	941
3376	23
3376	17130
3376	12750
3376	16170
3376	18018
3376	3899
3376	3170
3376	15517
3376	14116
3376	180
3376	12433
3376	13114
3376	9820
3376	18843
3376	16500
3376	19191
3376	10478
3376	15928
3376	13888
3376	16014
3376	15139
3376	745
3376	17782
3376	5410
3376	6193
3376	9819
3376	4700
3376	6554
3376	16153
3376	16800
3376	12999
3376	6395
3376	9720
3376	9865
3376	18362
3376	12087
3376	14641
3376	17126
3376	10504
3376	10115
3376	13577
3376	8168
3376	8308
3376	8529
3376	14734
3376	14330
3376	4690
3376	16534
3376	13734
3376	14316
3376	14541
3376	5851
3376	13218
3376	18477
3376	14697
3376	18087
3376	15944
3376	12439
3376	652
3376	3195
3376	18820
3376	16991
3376	1972
3376	3115
3376	2251
3376	1405
3376	14285
3376	15875
3376	1541
3376	14336
3376	3907
3376	13697
3376	13836
3376	18575
3376	3513
3376	13916
3376	1341
3376	7577
3376	1061
3376	5635
3376	7372
3376	17883
3376	7591
3376	10421
3376	18203
3376	9925
3376	18774
3376	3587
3376	12463
3376	16945
3376	15305
3376	16249
3376	11115
3376	12965
3376	3902
3376	12146
3376	16264
3376	2097
3376	17827
3376	5925
3376	8550
3376	3172
3376	18147
3376	13038
3376	7774
3376	17141
3376	17429
3376	18593
3376	5846
3376	7396
3376	13162
3376	10267
3376	5336
3376	9860
3376	10080
3376	14115
3376	11370
3376	18336
3376	12888
3376	4446
3376	4392
3376	7062
3376	7734
3376	3465
3376	13722
3376	940
3376	9730
3376	6929
3376	13126
3376	8245
3376	6409
3376	14654
3376	5476
3376	5697
3376	7528
3376	13565
3376	7665
3376	14156
3376	1528
3376	17257
3376	5083
3376	4875
3376	6302
3376	14090
3376	7231
3376	14089
3376	9909
3376	16303
3376	17795
3376	15030
3376	8191
3376	3925
3376	4667
3376	7957
3376	192
3376	25
3376	4829
3376	7949
3376	13621
3376	11417
3376	7348
3376	3688
3376	6195
3376	11531
3376	9654
3376	489
3376	8930
3376	6156
3376	3834
3376	16905
3376	13496
3376	15022
3376	17739
3376	2754
3376	60
3376	4049
3376	17023
3376	10744
3376	952
3376	8900
3376	4921
3376	16673
3376	4910
3376	11061
3376	5404
3376	13175
3376	4087
3376	4492
3376	10998
3376	922
3376	5142
3376	13454
3376	13194
3376	11090
3376	12973
3376	8077
3376	4757
3376	14929
3376	16835
3376	7530
3376	11011
3376	535
3376	4385
3376	5657
3376	18800
3376	12361
3376	6527
3376	13523
3376	5353
3376	3789
3376	9571
3376	3896
3376	2829
3376	15180
3376	12857
3376	12370
3376	15910
3376	14536
3376	5722
3376	4859
3376	7011
3376	16957
3376	17079
3376	17623
3376	12243
3376	8435
3376	7977
3376	16981
3376	10015
3376	14206
3376	7895
3376	8953
3376	5966
3376	8574
3376	2354
3376	5258
3376	11382
3376	2083
3376	13915
3376	8164
3376	14725
3376	14393
3376	3055
3376	15140
3376	12755
3376	7327
3376	5912
3376	3919
3376	17529
3376	11545
3376	1298
3376	11310
3376	17238
3376	10812
3376	7523
3376	15255
3376	16541
3376	908
3376	18153
3376	4613
3376	11149
3376	17265
3376	5236
3376	9722
3376	12500
3376	1831
3376	15038
3376	9952
3376	11379
3376	2350
3376	8439
3376	8195
3376	5196
3376	18369
3376	12853
3376	2732
3376	5183
3376	14704
3376	5479
3376	8300
3376	5839
3376	10460
3376	10746
3376	8790
3376	2798
3376	14767
3376	6040
3376	16657
3376	11108
3376	13502
3376	8547
3376	6650
3376	6806
3376	16084
3376	17852
3376	3493
3376	1457
3376	9760
3376	7254
3376	15526
3376	3022
3376	11262
3376	3798
3376	3734
3376	10245
3376	5392
3376	10225
3376	3142
3376	8055
3376	3741
3376	11251
3376	14838
3376	18683
3376	16822
3376	3192
3376	7748
3376	8959
3376	8081
3376	5119
3376	12858
3376	2806
3376	7486
3376	429
3376	6355
3376	4900
3376	10878
3376	16401
3376	17669
3376	6170
3376	8794
3376	13810
3376	3307
3376	7986
3376	9859
3376	5121
3376	10005
3376	12342
3376	14619
3376	2441
3376	12349
3376	14671
3376	4855
3376	11046
3376	1081
3376	18521
3376	9905
3376	15444
3376	15006
3376	9750
3376	722
3376	1362
3376	8194
3376	4436
3376	16090
3376	415
3376	15993
3376	11412
3376	12086
3376	14683
3376	6303
3376	5893
3376	13806
3376	9954
3376	11081
3376	13292
3376	8830
3376	6677
3376	10830
3376	7880
3376	6331
3376	15523
3376	12899
3376	3346
3376	12667
3376	8091
3376	3927
3376	4551
3376	12803
3376	18042
3376	1526
3376	11458
3376	6834
3376	10854
