ARID3A	RBPJ
ARID3A	FSBP
ARID3A	SPATA24
ARID3A	ADARB1
ARID3A	ALG10B
ARID3A	HELZ
ARID3A	HOXA4
ARID3A	KLF6
ARID3A	GLRX
ARID3A	SERPINB6
ARID3A	SAMD9L
ARID3A	BTN2A1
ARID3A	TSPYL5
ARID3A	LLPH
ARID3A	RTCA
ARID3A	ALG10
ARID3A	ZNF595
ARID3A	ZNF322
ARID3A	GNG5P2
ARID3A	LPHN2
ARID3A	CCDC65
ARID3A	MSI2
ARID3A	CXCL1
ARID3A	RCC2
ARID3A	ALKBH7
ARID3A	MT1X
ARID3A	SLC35E3
ARID3A	FAM49B
ARID3A	ORC3
ARID3A	CPNE2
ARID3A	ATP6V1B2
ARID3A	CBX4
ARID3A	ANXA2
ARID3A	HIST1H2BF
ARID3A	ARPP21
ARID3A	ZBTB5
ARID3A	FLCN
ARID3A	NOM1
ARID3A	AFAP1L1
ARID3A	AMPD3
ARID3A	TALDO1
ARID3A	PALM2-AKAP2
ARID3A	FRMD6
ARID3A	RPL36
ARID3A	HOXD8
ARID3A	MPC1
ARID3A	ZNF408
ARID3A	HIST1H2BC
ARID3A	KHSRP
ARID3A	DGKZ
ARID3A	SYPL1
ARID3A	BTN3A1
ARID3A	PMP22
ARID3A	DPYD
ARID3A	RAP1GAP2
ARID3A	ERAP1
ARID3A	HAS3
ARID3A	KRTAP1-1
ARID3A	SLC43A3
ARID3A	SAFB2
ARID3A	HIST1H3A
ARID3A	HIST1H1D
ARID3A	WDR47
ARID3A	SREK1IP1
ARID3A	WDR48
ARID3A	PSMD13
ARID3A	CXCL6
ARID3A	PSMG1
ARID3A	KIAA1244
ARID3A	GTF2F1
ARID3A	CCDC47
ARID3A	NFATC1
ARID3A	CSRNP1
ARID3A	HSPA4L
ARID3A	DZIP3
ARID3A	ST3GAL1
ARID3A	CNRIP1
ARID3A	CYP46A1
ARID3A	METAP2
ARID3A	IBSP
ARID3A	PGRMC2
ARID3A	ART4
ARID3A	TSC22D1
ARID3A	LSM11
ARID3A	C14orf178
ARID3A	SULT1C2
ARID3A	RANBP2
ARID3A	TERF1
ARID3A	AMOTL1
ARID3A	MEF2C
ARID3A	MT1M
ARID3A	HIST1H4F
ARID3A	SLC25A38
ARID3A	SSRP1
ARID3A	MED19
ARID3A	SLMO1
ARID3A	UBE3C
ARID3A	GPR137B
ARID3A	MT1G
ARID3A	LARP1B
ARID3A	ZBTB20
ARID3A	PCDHGA5
ARID3A	CSNK1A1
ARID3A	INPPL1
ARID3A	SIGIRR
ARID3A	TMEM99
ARID3A	HIST1H4C
ARID3A	HIST1H3B
ARID3A	RPLP2
ARID3A	CYSTM1
ARID3A	TRMT2A
ARID3A	CWC27
ARID3A	TUBA8
ARID3A	DDX42
ARID3A	MTHFD2L
ARID3A	HSD11B1L
ARID3A	CEP192
ARID3A	C1D
ARID3A	ADCY6
ARID3A	CD44
ARID3A	HIBCH
ARID3A	ARHGAP1
ARID3A	TMEM189
ARID3A	AASDHPPT
ARID3A	HMGCS1
ARID3A	DDX27
ARID3A	FBXW8
ARID3A	GZMH
ARID3A	PNO1
ARID3A	DISC1
ARID3A	INTS9
ARID3A	SRPK2
ARID3A	TNS4
ARID3A	BTN2A2
ARID3A	STAT1
ARID3A	CYB561D1
ARID3A	KLHDC2
ARID3A	NUP155
ARID3A	GNG2
ARID3A	FBXL19
ARID3A	ETS2
ARID3A	TRIM38
ARID3A	HARBI1
ARID3A	THAP5
ARID3A	BRWD1
ARID3A	PROCR
ARID3A	SNX7
ARID3A	PDK4
ARID3A	NLRC5
ARID3A	HELB
ARID3A	BPTF
ARID3A	FAM167A
ARID3A	STAM
ARID3A	RPL32
ARID3A	UBE2V2
ARID3A	AKAP2
ARID3A	NXN
ARID3A	ZDHHC5
ARID3A	LMBR1
ARID3A	PADI2
ARID3A	EXTL2
ARID3A	EIF3H
ARID3A	STRADA
ARID3A	ASAP1
ARID3A	MRS2
ARID3A	SEC61G
ARID3A	BACH2
ARID3A	MT1F
ARID3A	MTURN
ARID3A	PCDHGB6
ARID3A	CYFIP2
ARID3A	PDE7B
ARID3A	EGFR
ARID3A	KIF13B
ARID3A	COMMD1
ARID3A	SLC37A3
ARID3A	HRAS
ARID3A	VPS53
ARID3A	TIMM21
ARID3A	HIST1H1E
ARID3A	LIX1L
ARID3A	ZNFX1
ARID3A	CEP85L
ARID3A	BID
ARID3A	GSDMC
ARID3A	PAFAH1B1
ARID3A	HERC3
ARID3A	INTS10
ARID3A	GNL3
ARID3A	FAM13A
ARID3A	ANXA1
ARID3A	CHIC1
ARID3A	PNPLA2
ARID3A	RGCC
ARID3A	SNAI1
ARID3A	NVL
ARID3A	HIST1H3G
ARID3A	TWIST2
ARID3A	HERC6
ARID3A	SUMO3
ARID3A	C6ORF165
ARID3A	PF4
ARID3A	RBM39
ARID3A	POU2F1
ARID3A	C5orf28
ARID3A	HMGA2
ARID3A	ABT1
ARID3A	TYMS
ARID3A	SVEP1
ARID3A	HIST1H2AD
ARID3A	MCRS1
ARID3A	MRPS25
ARID3A	TCF12
ARID3A	TANGO2
ARID3A	UBE2V1
ARID3A	PTGIS
ARID3A	CPNE1
ARID3A	GFOD1
ARID3A	NUP107
ARID3A	SH3KBP1
ARID3A	FAM102B
ARID3A	GEMIN4
ARID3A	PBLD
ARID3A	CECR1
ARID3A	MRPS23
ARID3A	TXNRD2
ARID3A	CEP76
ARID3A	GZMA
ARID3A	CCDC41
ARID3A	SYPL2
ARID3A	C2orf43
ARID3A	NEMF
ARID3A	AP4E1
ARID3A	CAPS
ARID3A	ERO1LB
ARID3A	TOMM5
ARID3A	HS2ST1
ARID3A	GIGYF2
ARID3A	LPAR1
ARID3A	COMT
ARID3A	CDC6
ARID3A	ECEL1
ARID3A	RANBP17
ARID3A	PHF21A
ARID3A	SPATA2
ARID3A	ADAMTS6
ARID3A	SLC35A3
ARID3A	FNBP1L
ARID3A	ACSL3
ARID3A	ERC1
ARID3A	SPAG4
ARID3A	SPAG1
ARID3A	SSPN
ARID3A	MID1
ARID3A	UBE2D2
ARID3A	KCNJ2
ARID3A	NPM1
ARID3A	DYNC1I1
ARID3A	IGIP
ARID3A	KRTAP1-5
ARID3A	HENMT1
ARID3A	PSMC5
ARID3A	USP18
ARID3A	NGEF
ARID3A	NUCB2
ARID3A	SLC25A13
ARID3A	FERMT1
ARID3A	PCSK1
ARID3A	CREB3L1
ARID3A	MAK
ARID3A	LIMD2
ARID3A	COPG2
ARID3A	PHF20
ARID3A	ZNF16
ARID3A	MT3
ARID3A	CAMK2N1
ARID3A	TACO1
ARID3A	ARF6
ARID3A	TBC1D16
ARID3A	MAST4
ARID3A	MTRR
ARID3A	TEX26
ARID3A	ROMO1
ARID3A	PNPLA8
ARID3A	DEGS1
ARID3A	MYPN
ARID3A	RARS2
ARID3A	GMPR
ARID3A	ALDH9A1
ARID3A	POLR3GL
ARID3A	LMOD3
ARID3A	MCM4
ARID3A	VCAM1
ARID3A	ELAC1
ARID3A	SASS6
ARID3A	AMFR
ARID3A	LIMS1
ARID3A	CD96
ARID3A	CXCL3
ARID3A	TMX2
ARID3A	ATXN1
ARID3A	HDAC4
ARID3A	SLC26A2
ARID3A	CCDC18
ARID3A	BAZ1A
ARID3A	CHST11
ARID3A	CLP1
ARID3A	ARSK
ARID3A	LRIG3
ARID3A	PLK4
ARID3A	FAM207A
ARID3A	CACNB3
ARID3A	HDAC2
ARID3A	PSMG4
ARID3A	IRF7
ARID3A	TUBA1A
ARID3A	HERC4
ARID3A	SEPT5
ARID3A	C6orf62
ARID3A	C19orf70
ARID3A	HIVEP1
ARID3A	MZB1
ARID3A	PDE4DIP
ARID3A	RPH3AL
ARID3A	HIST1H2BH
ARID3A	STAT4
ARID3A	PTTG1IP
ARID3A	LDB1
ARID3A	CASC10
ARID3A	STXBP5
ARID3A	ZCCHC7
ARID3A	RASSF7
ARID3A	PABPC1
ARID3A	OSBPL1A
ARID3A	SIRT5
ARID3A	SPATA9
ARID3A	PRPF38B
ARID3A	HMBOX1
ARID3A	C11orf31
ARID3A	LRRN4
ARID3A	YPEL4
ARID3A	ANKRD46
ARID3A	LAMB1
ARID3A	PHLPP1
ARID3A	MDM2
ARID3A	BTG1
ARID3A	LNPEP
ARID3A	OTUD6B
ARID3A	TIGD6
ARID3A	LCA5L
ARID3A	TMCO4
ARID3A	EAF1
ARID3A	CTSB
ARID3A	TUBA1B
ARID3A	PDHX
ARID3A	SLC9A8
ARID3A	ARHGAP5
ARID3A	HERPUD1
ARID3A	RANBP3
ARID3A	TDP1
ARID3A	LYSMD2
ARID3A	GLS
ARID3A	NREP
ARID3A	HIST1H2BD
ARID3A	C12orf49
ARID3A	NRCAM
ARID3A	OMD
ARID3A	HIST1H2BG
ARID3A	MANBAL
ARID3A	ZWINT
ARID3A	MAP3K7
ARID3A	PDE4B
ARID3A	HRH1
ARID3A	ZNF131
ARID3A	NFS1
ARID3A	FARSB
ARID3A	WIBG
ARID3A	PDLIM3
ARID3A	KBTBD3
ARID3A	CEBPB
ARID3A	MCM9
ARID3A	ADAM19
ARID3A	ATP5C1
ARID3A	GNAO1
ARID3A	DBT
ARID3A	SIRT1
ARID3A	RAP1B
ARID3A	NIPAL4
ARID3A	ZNF721
ARID3A	INPP5D
ARID3A	FAM57A
ARID3A	ASF1A
ARID3A	NAB1
ARID3A	RTN4IP1
ARID3A	WDR26
ARID3A	IFITM3
ARID3A	AMIGO1
ARID3A	FOXL1
ARID3A	FOXJ3
ARID3A	HMGB1
ARID3A	BBS2
ARID3A	GLOD4
ARID3A	TCF4
ARID3A	SLC19A1
ARID3A	EHBP1
ARID3A	DNAJC12
ARID3A	ELP2
ARID3A	RAP2B
ARID3A	PRKAG1
ARID3A	CLPP
ARID3A	CDC14A
ARID3A	RUFY2
ARID3A	RORA
ARID3A	C15orf41
ARID3A	IL26
ARID3A	NID1
ARID3A	KLHDC1
ARID3A	CYB561
ARID3A	RSPH9
ARID3A	RCSD1
ARID3A	CENPF
ARID3A	RPSA
ARID3A	RPL7
ARID3A	DGCR6L
ARID3A	CDC45
ARID3A	UQCC1
ARID3A	PEX26
ARID3A	ZFAND6
ARID3A	RNMTL1
ARID3A	TTC21A
ARID3A	SMAD6
ARID3A	DCAF7
ARID3A	ANKRD17
ARID3A	BTD
ARID3A	C20orf26
ARID3A	PFKFB2
ARID3A	HIST1H2AE
ARID3A	HIRA
ARID3A	ITGB2
ARID3A	MYO1B
ARID3A	OPTN
ARID3A	PRICKLE1
ARID3A	ZNF292
ARID3A	ECSCR
ARID3A	PDE4D
ARID3A	DNAJB6
ARID3A	ERG
ARID3A	TNRC18
ARID3A	DYNLL2
ARID3A	RREB1
ARID3A	DLC1
ARID3A	TAF3
ARID3A	MNT
ARID3A	MED30
ARID3A	ANKRD28
ARID3A	CYP19A1
ARID3A	TUSC1
ARID3A	CRY2
ARID3A	TMX1
ARID3A	ARHGAP15
ARID3A	FCGRT
ARID3A	EFCAB11
ARID3A	ATHL1
ARID3A	ZFP1
ARID3A	PAIP2
ARID3A	RTN4RL2
ARID3A	ANXA2R
ARID3A	SH3BGR
ARID3A	IL8
ARID3A	TRDMT1
ARID3A	RPS29
ARID3A	PROB1
ARID3A	DAAM1
ARID3A	IQCH
ARID3A	PPARG
ARID3A	RNH1
ARID3A	MSL1
ARID3A	ALDH1A1
ARID3A	GPSM2
ARID3A	GAA
ARID3A	PECR
ARID3A	DNAJC18
ARID3A	ATP2B1
ARID3A	NBN
ARID3A	CCNK
ARID3A	CAST
ARID3A	FIBIN
ARID3A	DEAF1
ARID3A	RAPGEFL1
ARID3A	NUP93
ARID3A	FBXO48
ARID3A	SVIL
ARID3A	ZMYND8
ARID3A	PLAA
ARID3A	TAF13
ARID3A	MT2A
ARID3A	TRMT13
ARID3A	CBX8
ARID3A	ZNF438
ARID3A	VMAC
ARID3A	PHRF1
ARID3A	B4GALT5
ARID3A	TROAP
ARID3A	MPC2
ARID3A	MEIS2
ARID3A	NGRN
ARID3A	WWP1
ARID3A	MEST
ARID3A	RIMKLA
ARID3A	GPA33
ARID3A	RAB32
ARID3A	PSRC1
ARID3A	TACC1
ARID3A	C20orf196
ARID3A	CRLS1
ARID3A	EIF6
ARID3A	MKLN1
ARID3A	APLF
ARID3A	DNAJB9
ARID3A	CCSAP
ARID3A	KANK1
ARID3A	FAM65C
ARID3A	HFE
ARID3A	HIST1H1C
ARID3A	SLC25A23
ARID3A	EPS8L2
ARID3A	RDH10
ARID3A	MMADHC
ARID3A	PPARGC1B
ARID3A	POLE2
ARID3A	SIRT3
ARID3A	C1orf198
ARID3A	QTRTD1
ARID3A	FDFT1
ARID3A	ETV6
ARID3A	RBM12
ARID3A	MCM8
ARID3A	SLC16A7
ARID3A	ABR
ARID3A	PTDSS2
ARID3A	APIP
ARID3A	TNFAIP3
ARID3A	FGF18
ARID3A	AKAP11
ARID3A	EDN1
ARID3A	MPZL1
ARID3A	C6orf203
ARID3A	NBL1
ARID3A	HIST1H4A
ARID3A	TSNAX
ARID3A	SMARCE1
ARID3A	LRR1
ARID3A	ZNF879
ARID3A	SARS
ARID3A	C11orf35
ARID3A	TMED5
ARID3A	ERGIC3
ARID3A	PIDD
ARID3A	VIM
ARID3A	SLC1A3
ARID3A	SPIRE1
ARID3A	CXCL5
ARID3A	CCR7
ARID3A	TYW1B
ARID3A	RIOK1
ARID3A	MAP2K5
ARID3A	PURA
ARID3A	MED7
ARID3A	DDX23
ARID3A	MDK
ARID3A	HERC5
ARID3A	CD151
ARID3A	CREG1
ARID3A	RANBP9
ARID3A	ARHGEF10L
ARID3A	GTF3C5
ARID3A	VPS4B
ARID3A	HOXA10
ARID3A	ARMCX6
ARID3A	NUDT12
ARID3A	KDSR
ARID3A	OGFOD1
ARID3A	ELL2
ARID3A	GNA14
ARID3A	SMARCAL1
ARID3A	LONP1
ARID3A	ITK
ARID3A	HOXA1
ARID3A	HMGN1
ARID3A	CLEC7A
ARID3A	ZDHHC8
ARID3A	COL18A1
ARID3A	ALPP
ARID3A	MEX3C
ARID3A	THG1L
ARID3A	KIAA0319
ARID3A	KRTAP2-3
ARID3A	BCAR3
ARID3A	PRDX3
ARID3A	TMEM173
ARID3A	RBM11
ARID3A	NDUFC2-KCTD14
ARID3A	CAPN7
ARID3A	AIM1
ARID3A	MBNL1
ARID3A	SUCLG1
ARID3A	AAGAB
ARID3A	HACL1
ARID3A	MARCKS
ARID3A	NDUFC1
ARID3A	TXN
ARID3A	PLEKHA5
ARID3A	METTL16
ARID3A	MTMR9
ARID3A	MGAT2
ARID3A	UBE2L6
ARID3A	TRMT6
ARID3A	ZFYVE20
ARID3A	PDDC1
ARID3A	RNF114
ARID3A	EDEM2
ARID3A	BET1L
ARID3A	TIGD1
ARID3A	MGST3
ARID3A	RARA
ARID3A	PITPNC1
ARID3A	PALM2
ARID3A	MICAL3
ARID3A	MATR3
ARID3A	NAA20
ARID3A	PTPN1
ARID3A	COLEC10
ARID3A	USPL1
ARID3A	C22orf29
ARID3A	TPGS2
ARID3A	CLCC1
ARID3A	ME2
ARID3A	L3HYPDH
ARID3A	MED13L
ARID3A	FBXO28
ARID3A	IRAK3
ARID3A	RSU1
ARID3A	GCLM
ARID3A	MYOZ1
ARID3A	RFESD
ARID3A	HIST1H4D
ARID3A	KIAA1524
ARID3A	NAP1L5
ARID3A	SLC36A4
ARID3A	WRB
ARID3A	SLC39A6
ARID3A	PRKAA2
ARID3A	CLINT1
ARID3A	L2HGDH
ARID3A	ARHGEF37
ARID3A	HIST1H1A
ARID3A	HMGXB3
ARID3A	HIST4H4
ARID3A	CSGALNACT1
ARID3A	PRICKLE2
ARID3A	PPP2R5C
ARID3A	RANBP1
ARID3A	HIBADH
ARID3A	DR1
ARID3A	SSR1
ARID3A	SASH1
ARID3A	PCYOX1L
ARID3A	PLA2G5
ARID3A	NARG2
ARID3A	ZC3H12C
ARID3A	BCL2
ARID3A	NIM1K
ARID3A	GPR150
ARID3A	VCPKMT
ARID3A	CCDC138
ARID3A	RNF19A
ARID3A	FKBP11
ARID3A	HOXA9
ARID3A	HIST1H3D
ARID3A	C7orf13
ARID3A	CCT4
ARID3A	WNT5A
ARID3A	NDUFA11
ARID3A	AKNAD1
ARID3A	HIST1H2AC
ARID3A	SLC35C1
ARID3A	FBXO10
ARID3A	POLR1E
ARID3A	WDR92
ARID3A	SLC25A16
ARID3A	RIN2
ARID3A	PDGFRB
ARID3A	CSF1R
ARID3A	DUSP4
ARID3A	SDHB
ARID3A	MAN1A1
ARID3A	VOPP1
ARID3A	PRKDC
ARID3A	AFG3L2
ARID3A	ELF1
ARID3A	PPP3R1
ARID3A	HIST1H4H
ARID3A	RBM8A
ARID3A	HIST1H3F
ARID3A	SMIM19
ARID3A	POFUT2
ARID3A	C17orf97
ARID3A	VEZF1
ARID3A	PCNX
ARID3A	HOXA11
ARID3A	C14orf166
ARID3A	BTN3A3
ARID3A	COX6C
ARID3A	ALDH5A1
ARID3A	NUDT13
ARID3A	LMBR1L
ARID3A	SRSF3
ARID3A	TNKS1BP1
ARID3A	PSMD12
ARID3A	TSPAN4
ARID3A	CD274
ARID3A	MSANTD4
ARID3A	KRT10
ARID3A	MDN1
ARID3A	TXNIP
ARID3A	PF4V1
ARID3A	PML
ATF7	ARHGAP6
ATF7	ARHGEF2
ATF7	ZNF121
ATF7	MGST2
ATF7	FOXO3
ATF7	COLGALT1
ATF7	IQSEC1
ATF7	GCC1
ATF7	TRA2A
ATF7	LRRC57
ATF7	ZFPL1
ATF7	YTHDC2
ATF7	ARL8B
ATF7	UBAP1
ATF7	CDC37
ATF7	YY1AP1
ATF7	ZNF330
ATF7	LRRC23
ATF7	WIPI1
ATF7	SLC45A1
ATF7	SORD
ATF7	XPNPEP3
ATF7	ARL4D
ATF7	CSTF3
ATF7	CIZ1
ATF7	NREP
ATF7	MAGT1
ATF7	HIST1H3C
ATF7	CTU2
ATF7	PEF1
ATF7	SNX3
ATF7	BTN2A2
ATF7	AHCYL1
ATF7	HIST1H2BK
ATF7	SDCBP2
ATF7	ANKS6
ATF7	RBM42
ATF7	HIVEP1
ATF7	HIST1H2AL
ATF7	FBXO18
ATF7	MYZAP
ATF7	SQRDL
ATF7	CYB5D2
ATF7	KIF5C
ATF7	WARS
ATF7	PEG10
ATF7	MLF1
ATF7	DHX36
ATF7	FAM120C
ATF7	RIBC2
ATF7	ILVBL
ATF7	RAB30
ATF7	SLC25A29
ATF7	STK38L
ATF7	THBS2
ATF7	ST13
ATF7	HIST1H4B
ATF7	CKAP2L
ATF7	PFKFB3
ATF7	CDCA5
ATF7	SH2D3C
ATF7	DHTKD1
ATF7	B3GNT7
ATF7	WNK3
ATF7	CLASRP
ATF7	ASB6
ATF7	USP22
ATF7	RHBDD2
ATF7	FAM102A
ATF7	DUSP8
ATF7	UBN1
ATF7	ACTR3B
ATF7	CYP27A1
ATF7	SDHA
ATF7	OGDH
ATF7	C15orf48
ATF7	BLOC1S3
ATF7	LAP3
ATF7	DENND2A
ATF7	MBP
ATF7	CBS
ATF7	COX4I2
ATF7	CCDC169
ATF7	HIST1H2AJ
ATF7	PSMD3
ATF7	C12orf66
ATF7	RNF7
ATF7	TOR1B
ATF7	UPK3B
ATF7	COL5A1
ATF7	CLTB
ATF7	EPB41
ATF7	LARS
ATF7	VIMP
ATF7	TRMT5
ATF7	UBC
ATF7	RPL24
ATF7	SNX5
ATF7	CCM2L
ATF7	GNL1
ATF7	ZBTB37
ATF7	TSPAN31
ATF7	NUP133
ATF7	PRRX2
ATF7	ARMC9
ATF7	BRMS1L
ATF7	PPP1R13L
ATF7	BIRC2
ATF7	MRGBP
ATF7	SLC25A25
ATF7	MYCBPAP
ATF7	HIST1H1E
ATF7	GPBP1
ATF7	SWI5
ATF7	ZBTB5
ATF7	FAM20A
ATF7	SYNDIG1
ATF7	LRSAM1
ATF7	C9orf156
ATF7	PQLC2
ATF7	FGD1
ATF7	FBLN1
ATF7	ZNF547
ATF7	MRRF
ATF7	C1orf85
ATF7	NUBPL
ATF7	ARPC2
ATF7	DYRK4
ATF7	CREB3L2
ATF7	NDUFAB1
ATF7	ZFP36L1
ATF7	LRRTM2
ATF7	SRP54
ATF7	SIVA1
ATF7	HCFC1
ATF7	HIST1H2BG
ATF7	SPATA5L1
ATF7	APMAP
ATF7	SKA2
ATF7	MOAP1
ATF7	EVL
ATF7	DNTTIP1
ATF7	DIS3L2
ATF7	PDE8A
ATF7	HAUS2
ATF7	MAFF
ATF7	TRIM37
ATF7	MLF2
ATF7	RAD23A
ATF7	CEP57
ATF7	WHSC1
ATF7	MAGED2
ATF7	HIST1H1C
ATF7	TGFBR1
ATF7	IFT57
ATF7	SLC30A4
ATF7	WFDC3
ATF7	FAHD2A
ATF7	HAUS5
ATF7	RRP1B
ATF7	EFCAB14
ATF7	SLC25A37
ATF7	SYT11
ATF7	HIST1H3A
ATF7	HM13
ATF7	C12orf5
ATF7	PACRGL
ATF7	BACH2
ATF7	PANK3
ATF7	SLC35F5
ATF7	SLC28A2
ATF7	HIST1H2BH
ATF7	CGNL1
ATF7	ALDH1A3
ATF7	GPR4
ATF7	CSNK1G2
ATF7	RNF25
ATF7	CDC5L
ATF7	RDH13
ATF7	MTHFSD
ATF7	AMOTL2
ATF7	STK36
ATF7	ESYT2
ATF7	PNKD
ATF7	BRD3
ATF7	UBQLN4
ATF7	SLC17A9
ATF7	PLK1
ATF7	FAM129B
ATF7	HIST1H1D
ATF7	CYCS
ATF7	ATP5I
ATF7	TM9SF4
ATF7	NRBF2
ATF7	IL15RA
ATF7	BTN3A3
ATF7	CCDC127
ATF7	PRR5
ATF7	RARS
ATF7	CCDC86
ATF7	UMPS
ATF7	CASD1
ATF7	YTHDF1
ATF7	MRPL4
ATF7	PTGES2
