1.3786	35.3453	2.7199	0	0.4255	0	0	0	820.3627	0.3308	0.3291	0	0	0.3612	0	2.1948	0.3152	0	0.3207	0.8111	0	0	0.7924	0.5187	0.3857	0.7244	1.3909	0	0	0.5403	0	0.6691	0.404	0.7413	0.4615	0	0.6702	1.4292	1.3376	0.4615	0.4181	0.7637	0	0	0.4036	0	0	0	0.4709	0	0	2.9287	0	0	0	0.3322	1.2435	0.6027	0.743	0	5.5626	0.7018	0	0	0	0.8555	0	0	0	0.3211	0.3484	18.0206	0	0	0.3125	0	0	0	0.2889	0	0.6442	17.744	0	1.9688	5.6763	0	0	0	0.6407	2.0615	0.2697	0.6087	0.8901	0.5416	0	0	0.2749	0	0	0
1087.3986	836.3241	1533.0916	858.0885	840	833.5533	934.8003	1198.2218	2184.0297	784.7159	831.2629	442.9693	1721.1772	820.1776	944.379	855.2355	2421.6829	1350.6944	809.1725	506.9126	871.2149	1308.7242	1360.1426	904.0456	637.8712	922.2132	416.9347	306.5333	665.3086	2453.0596	921.3301	882.904	858.5859	1093.0319	591.208	537.6501	1188.3378	1106.2081	935.9046	1266.2667	694.398	1687.667	906.8593	1920.9657	1832.7111	2856.9675	759.5238	1846.3756	757.1513	1024.5796	1130.0983	1164.0322	1037.642	775.4101	852.2238	730.8976	983.6269	1814.7724	776.075	1049.2958	1199.9424	1011.5789	1065.1789	1129.1594	1383.0955	617.2602	1028.842	1080.2265	696.2595	889.21	967.9443	1019.9668	1159.9403	1185.0201	913.5089	1103.9531	1369.928	859.4317	1504.7303	700.7403	799.7423	1717.0469	939.6918	1526.8253	867.4058	1051.2821	1266.8836	783.8335	708.8973	505.9474	856.0448	552.081	984.7934	1010.6289	1017.3769	861.6042	966.8064	1359.9178	781.1875	1121.6514
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5886	0	6.9335	0	0	0	0	0	0	0	0.3857	0.3622	0	0	0	0	0	0	0	0.7413	0	0	0	0	0	0	8.3612	0	0	0	0	0.6139	0.4762	0	0	0	0	0	0	0	0	0	0	0	0	0.2709	11.92	0	0.3542	0	0.3659	0	0	0	0	0	0	0	0	0.4458	0	0.488	0	0	0	0	0	0.3169	0	0	0	0	0	2.1673	0	0	0	1.5217	0	0	0	0.3287	0	0	0	0
0	0	1.8132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6414	1.3518	0	0	0	0	0	0	0	0	0	0	0	0.3346	0.404	0	0	2.9243	0	0	0	0	0	0.3818	0	0	0	0	0	101.7298	0	0.3696	0	0.7987	0	0.9907	0	0	0	0	0.743	0	0	0	1.7712	0	0	0	0	0	0.4387	0.3211	0	0	0	0	0	0.9761	0	0.3023	0	0	0.3221	0	0	0	0	0.5963	0	0	0	0	0	0.6087	0	0	0	0	1.6494	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.3612	0	0	0.3152	0	0	0.2704	0	0	0	0.5187	0	0	0	0	0	0	0	0	0	0	0.4615	0.4178	0	0	0.8918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4387	0	0	0	0.3745	0	0	0	0	0.3023	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3043	0	0	0	0	0	0	0	0
0	1.0875	0.9066	2.8962	0.4255	0	0	0	0	0	0.3291	0	0.36	0	0.8829	2.1948	0	0	0.3207	0.8111	0.7297	0	0.3962	0	0	0	0.3477	2.0782	22.8152	2.1613	2.8837	0.3346	2.4242	5.9303	0	2.0888	0	0.7146	1.7835	0	10.8696	1.1455	0	0.5748	1.6144	42.3573	27.1429	16.8863	0	0.3696	0	0	0	0.9907	2.1521	49.1695	0.4145	2.1095	4.0866	0	39.3359	0.3509	1.0627	0	1.4636	5.9887	0	0	1.7549	5.4592	11.4983	0	3.3708	12.0374	0	26.8424	0	0.3023	1.7332	0.8542	0	0.3169	1.0627	0.3281	0.3548	0	0	12.6425	0.3203	0.589	0	0.3043	0	0.2708	0	0	0	0	1.6678	0
5.5145	24.4698	53.4905	57.0956	62.9787	34.6092	32.5998	114.5397	200.473	39.6989	28.9593	18.4214	29.8803	92.0939	27.369	58.8935	425.78	33.4596	61.5779	802.6792	356.8041	4.8411	41.6006	74.6888	111.0683	61.2152	159.6105	961.6833	17.5188	36.2015	23.4298	108.732	28.6869	25.9451	238.1447	22.141	40.8847	8.9326	17.3894	20.3046	105.7692	5.3456	19.1973	19.543	376.1477	165.132	57.619	308.0725	349.8529	174.4594	15.7988	17.0398	20.2415	67.6998	47.3458	40.5316	132.6425	28.9303	34.9215	34.3987	45.2958	20.3509	26.2132	25.8319	54.8847	115.0679	20.2325	40.2272	18.8653	155.7482	21.9512	164.4791	64.7949	24.5207	139.6984	75.6467	20.7896	32.3458	52.2857	16.5148	39.6167	115.019	11.9554	12.7974	79.8226	23.554	56.9569	52.0148	30.4316	365.4719	139.7074	17.0433	10.6817	100.1963	21.5143	34.188	114.6313	106.8859	91.7278	32.0383
1300.3977	3541.0549	1360.8341	1683.4919	1802.5532	1892.3596	2127.9544	2584.205	848.7442	1952.1958	1649.0333	1007.1768	2701.107	1353.6	1135.0795	1582.4417	1959.6596	1858.9015	2226.7479	1379.6133	1437.0668	1182.4508	2278.5261	569.5021	1054.7628	1284.4336	1241.763	579.296	1872.4791	1072.5382	1632.5133	1487.454	1328.4848	1148.6286	753.2018	972.9504	1596.5147	1810.0938	1420.1315	1834.7946	1215.7191	1701.7946	1571.8894	2138.813	1508.6268	657.4586	1897.1429	1079.9012	1500.1766	1550.1756	1962.5987	2553.5756	1747.1591	1219.2565	1001.7934	1129.569	1282.0725	2815.8806	1424.7237	1870.5309	3350.7	1994.7368	1720.5101	1896.2347	1270.3988	825.5802	2279.8106	2164.11	920.4489	765.5748	1546.6899	655.9504	1509.7576	1327.2403	1581.3735	1812.1035	1330.9018	1473.0955	1001.2277	1876.9932	1679.0402	915.3992	1986.4506	2041.0172	2208.071	1859.8688	956.0618	1470.8618	1503.9641	869.3578	2787.6745	2246.9756	2003.7089	1857.6941	1640.4634	1309.336	1491.3064	2739.8424	1513.3422	2564.93
517.3329	848.2871	568.4497	727.7617	678.2979	946.1798	692.7465	344.6653	1048.3163	1105.2849	1013.2456	663.1688	437.0444	1188.9144	1019.4232	697.2108	511.1882	1398.9899	1298.5888	676.6945	584.4582	600.706	656.4976	692.9461	904.3579	851.218	787.9684	615.6644	894.6832	1211.4008	675.8583	614.9214	560.8081	1355.4485	767.5089	942.8721	715.1475	762.8406	730.3534	578.2187	465.7191	1513.5548	675.6316	844.3742	1094.5414	612.6458	973.8095	668.0395	585.7563	572.907	618.4104	808.3261	1305.0426	1218.2657	663.1994	1059.1371	783.4197	1130.6918	1035.7574	728.8732	674.2723	1108.4211	1045.6961	666.8126	1044.2737	849.107	652.6044	651.2303	854.6399	1152.5369	659.5819	630.3939	967.4284	950.5127	957.5748	845.7784	670.3748	1283.2527	1149.7075	1058.9408	1149.5289	1045.6274	887.3539	1197.0468	614.8115	1549.195	903.1733	1314.0951	1527.6688	977.4385	814.2404	1232.8996	661.3753	613.0932	1534.547	953.3202	1243.351	911.545	1014.0093	1564.8997
2053.1326	2979.8804	2291.9311	2762.5155	3290.6383	3591.1424	3097.7995	3366.1088	2198.4458	2395.8316	2841.2999	2950.8439	3237.1524	2385.7742	2361.9776	2548.8797	1555.9408	2267.6768	1723.5407	2028.4615	2398.7596	3281.4927	2463.9461	2669.6058	2743.5403	3742.0991	2184.4736	6028.3154	3211.6521	2960.4215	2652.9693	2780.8632	3248.4848	2127.5019	2045.4598	2291.8016	3359.2493	2955.9625	3334.2994	1976.9266	2280.1003	3274.9141	1704.265	2628.2512	2376.3495	2544.5058	3110.9524	2957.5783	4401.648	2419.8854	2570.0468	3880.2847	3178.9773	2595.3783	2606.1693	2364.1216	2735.3368	2736.021	2153.246	2330.1733	2070.8939	2178.5965	2380.8006	3080.5604	2216.2459	2286.3865	2419.2854	2951.2126	2380.5319	2141.2974	3119.8606	2433.4384	2389.919	2371.8235	1968.2788	2685.2123	2660.3447	2096.4329	1942.3702	2129.5558	1878.09	3512.3574	1178.5335	2004.2658	1830.2439	2006.8575	1453.214	1665.1947	1865.2999	2269.6953	2724.2937	542.3419	1387.1375	2336.4701	2244.1043	2108.4813	932.9943	1870.2295	1456.9713	2456.3731
0.3447	2.1751	1.8132	0.4137	0.4255	0	1.63	0	1.802	0.3308	0.6582	0.4284	0	0	0	0.3658	0	0.947	0.3207	0	0	0	0	1.556	0.3857	0	0	0	1.2222	0.5403	0	0.6691	0.8081	0.7413	0	0	0.6702	0	1.7835	0	0.4181	1.5273	0	1.7244	0	0	0	0	0	0	0	0.2662	0	0.6605	0	0.6645	0	0	0	0.2709	0	0.3509	0.3542	0	0	0.4278	1.2914	0	0.4387	0.3211	0.3484	0.9829	0.3745	1.3375	0	0	0	0.3023	0.2889	0.2847	1.2883	0.3169	0	0	0	0.2982	0.4068	0.3612	0.6407	0	0.5394	0	0	0.2708	0	0.3287	0.2749	0.2741	0	0.6221
689.8967	472.5014	439.7099	431.9363	577.8468	583.0708	535.4523	774.5554	513.0893	465.1361	431.7532	410.7876	246.5881	358.2598	469.9823	182.8989	351.0652	311.2374	427.5176	969.7468	421.3791	371.5542	420.3526	783.5685	571.5349	321.6481	589.401	661.3846	420.4482	299.3381	932.5007	370.0167	607.6525	364.659	451.6857	568.5347	396.6689	192.9433	494.4822	278.7263	282.1906	259.2325	359.3054	590.0129	405.5978	412.48	500.9476	512.3558	627.1783	535.9342	440.0871	336.0011	354.7159	352.3394	266.1227	418.5153	467.544	290.7855	377.8211	390.8424	272.1724	454.0211	396.3372	446.1427	537.8192	472.6468	265.1743	433.2074	370.2811	438.9082	473.8223	387.9249	373.4056	925.0869	381.9017	309.4143	462.8394	455.2328	321.7766	431.9277	360.9952	653.0323	199.7821	627.6817	379.9557	294.201	1232.2742	362.2936	444.5904	1300.4409	519.7141	249.8242	368.1893	695.9339	438.9367	435.2071	277.3555	393.2744	315.5404	246.6451
466.668	418.7058	390.7525	493.5871	662.5532	698.6362	780.7661	1205.5439	667.1923	363.5762	490.3332	653.7439	568.4457	494.0568	259.2702	290.0777	421.9981	274.3056	271.9692	366.8695	489.6023	499.8487	659.6672	631.7427	481.6815	487.1865	387.3772	1400.1818	574.8625	265.2979	444.8049	573.4359	841.2121	407.7094	533.9795	396.0313	649.4638	1062.9745	732.1369	517.7665	755.0167	747.2318	384.5198	398.0457	293.815	461.6329	620.9524	476.112	355.5032	518.5733	551.0237	883.9402	544.0341	487.7686	569.5839	403.3226	475.4404	580.4137	382.6507	530.3359	436.6678	1170.8772	401.3461	702.7145	506.0373	390.1187	456.737	722.1202	289.5597	373.4746	383.2753	707.3911	421.3538	578.6893	425.3457	559.7853	711.954	416.2636	405.8641	722.0957	375.5536	433.1432	331.8278	381.2961	326.031	407.573	277.8682	275.2448	322.5755	156.0839	319.3311	308.301	242.712	495.5656	413.3223	599.9343	318.6035	286.3995	345.5637	350.2439
4409.565	4570.9625	2556.6636	2122.8796	2360.8511	2033.1427	2221.6789	8591.5272	3451.2896	2183.7731	2610.2838	1979.653	2045.5405	2714.7842	2817.5397	5370.2789	2856.6026	1935.9217	2233.8037	2652.4371	6578.6209	4462.3298	1634.7068	2475.6224	2923.2549	2648.9179	7121.6204	1732.6926	1533.1025	3720.6538	7205.9115	2877.8856	1557.1717	4095.997	4878.7354	1826.0052	2237.9357	1771.8624	2389.4772	2507.1527	1972.408	2037.4189	1883.9177	5817.7899	2982.1411	14103.1308	2437.619	2185.3377	4209.535	6850.1201	1578.2686	3359.7717	2016.6903	1867.5231	2501.7934	2202.9919	5375.3368	5655.5684	1957.4626	5284.6696	3347.9187	2921.0526	2339.3553	2110.7706	5898.6462	3923.8584	1882.0491	5506.3421	4100.7799	4396.9171	2158.885	3507.7947	2669.6979	3016.4958	2977.4201	2596.8765	1860.8553	1827.9927	2646.3494	1653.7585	1731.5404	2563.3714	1428.2678	8007.5472	2296.0532	2940.966	6912.1237	1877.5883	1935.1325	2803.9145	5977.4796	1442.8974	4906.1642	2272.8319	2706.6612	1800.1315	5592.193	3113.9431	2005.6704	2229.6166
808.9143	678.6297	779.6917	665.2875	465.1064	639.3899	687.8566	648.5356	987.0481	620.9577	585.109	941.1641	1196.9832	571.3434	728.3431	3492.2725	1605.7233	598.8005	924.6087	2590.5261	661.4374	440.1412	1238.9065	578.3195	669.4948	741.8274	689.5592	476.4255	710.5317	727.813	1361.449	1244.5634	412.9293	952.1868	707.9543	571.0705	1158.8472	931.13	412.886	1116.7513	2451.898	522.3368	868.1781	1109.9296	848.3503	555.5556	931.4286	1274.2998	1011.8893	729.2552	1031.114	588.1398	986.1506	971.8716	1501.076	635.5487	523.1088	520.745	851.8622	861.8283	2370.0849	983.1579	618.1367	1171.6287	1604.0981	738.3168	762.3762	965.7338	1533.7891	618.8182	597.2125	1068.1147	432.9645	597.86	913.487	624.2069	1004.4679	1000.6046	786.8679	541.8565	799.7423	779.4677	1006.6419	1070.0148	1273.2594	809.1831	1024.8169	715.9254	862.9775	578.9829	898.3885	1047.2495	1241.4509	1105.9508	861.3984	878.3695	1400.3161	579.6506	1080.01	1211.4924
277.4504	184.3393	190.3898	196.5246	313.1915	314.4156	276.2836	334.205	384.2775	333.4712	406.7462	265.1818	277.2028	355.7353	215.1265	271.0562	270.7217	172.6641	161.3214	428.2398	288.216	228.3409	281.2995	204.8755	445.0444	217.3322	411.7187	99.7532	132.8173	194.5157	295.2149	294.7474	265.0505	242.4018	185.5313	322.5065	179.6247	185.7972	209.5642	149.5155	684.7826	420.0076	356.1536	237.6778	347.0891	213.628	281.4286	154.4481	276.3979	165.219	537.4819	220.7188	343.75	240.747	268.6514	256.1464	206.8394	351.6837	327.6679	572.3185	383.8226	242.807	398.158	239.4921	204.1712	236.98	326.7327	292.28	193.0398	122.6718	332.7526	218.8686	150.1892	135.9786	525.6661	309.9073	278.2894	379.081	315.1585	382.6879	335.2927	655.8935	376.1955	274.3232	300.8426	410.5546	163.9544	359.4075	514.455	363.4104	600.6338	689.949	444.7741	289.757	407.9437	644.6417	315.8546	402.8777	523.0153	310.4293
45.8396	71.7781	76.1559	183.2851	385.9574	474.5564	327.6284	144.8745	414.0106	330.1629	256.6845	191.068	63.3606	334.0662	168.04	200.0914	49.7951	196.9697	110.3271	231.1521	37.9424	193.2426	229.3978	200.7261	170.0733	195.599	70.938	88.3232	461.1937	92.395	158.9619	129.4747	433.5354	221.275	88.1505	284.9086	182.9759	169.7186	148.9243	423.1657	44.7324	198.9309	300.5673	29.602	220.7648	159.6071	267.619	11.5321	48.97	223.2489	125.1008	62.8343	365.4119	370.8627	325.3228	328.2395	89.9482	295.6313	670.5675	532.2319	60.3945	203.8596	403.1173	108.5814	145.9934	136.8838	152.3892	66.3889	121.0886	159.9229	255.4007	143.5096	74.1583	65.0914	192.2025	144.9488	103.9482	536.578	167.2564	120.1595	389.4033	152.4081	196.5994	80.0656	73.082	185.1521	25.2238	424.7872	523.7447	51.2426	103.2971	378.3002	107.4104	65.5338	314.0257	481.9198	150.9175	464.2686	704.1361	359.2644
1518.9114	7649.2659	2097.9148	1915.1841	1315.3191	1155.0081	1253.4637	1911.0879	919.4729	1325.9449	1487.7828	1470.7095	964.0896	1309.1782	751.3243	1922.9995	1714.4658	1252.8409	1448.6851	1328.7869	1186.4283	1427.3323	1248.8114	857.3651	1349.4022	1223.9428	1100.5825	1834.524	1277.2459	528.4344	2680.3641	1633.3222	1572.5253	1252.7798	1396.1001	957.0757	1271.4477	1270.5672	1432.1703	1202.1228	2685.6187	2110.3475	969.6088	1338.9855	3500.3531	1224.0638	1181.4286	2289.1269	761.8599	1257.4386	1517.0079	1872.7818	1005.3267	1375.7916	1299.8565	954.8181	1209.9482	926.673	828.8288	2450.9751	1451.8508	2119.6491	1008.8558	1267.951	871.9356	1401.7752	1179.5093	2175.925	981.8707	1309.2486	2040.0697	1669.0367	803.7559	1796.7008	1611.0634	1495.3636	1405.3068	1108.5248	1338.6293	1089.6925	939.2061	1123.891	918.1722	831.5012	1010.7317	872.3912	2634.2555	774.8032	640.9866	1531.0946	1144.8992	1199.4217	2199.8368	1935.6848	1058.7505	1251.808	1120.7477	1003.6314	803.5357	1372.3589
619.5932	107.6672	145.0589	119.9835	35.3191	54.5535	22.8199	241.1768	123.4373	73.4431	105.9646	65.1173	25.2003	62.8406	27.9576	107.1788	59.8802	691.9192	10.5837	140.9271	20.0657	77.4584	73.2964	49.3205	43.5789	57.9553	35.8376	58.7089	136.0766	72.9434	12.9765	31.4587	415.4343	311.2713	11.538	357.5979	78.4182	95.3997	82.488	58.1449	127.5084	63.0011	50.1423	19.8304	32.2874	140.62	130.9524	55.6013	117.2454	35.4833	51.2655	8.5199	128.5511	33.3545	20.0861	53.4884	265.2891	130.4876	62.7844	37.3781	23.8399	20.7018	28.3493	25.394	40.9806	39.7818	356.8661	43.0403	35.0981	15.0931	85.0174	73.3931	394.155	29.4249	70.0617	128.3553	61.6395	19.347	36.9755	70.3303	140.43	277.5665	11.424	30.5168	17.7384	33.6911	19.9349	27.1091	38.1196	27.0938	16.7217	164.4921	19.5861	314.9414	74.0588	30.572	10.446	263.4711	53.7025	25.1952
620.7305	240.348	375.34	1721.5556	852.766	852.3244	801.956	343.6192	454.5557	903.8128	2006.7462	1034.5947	6152.4615	960.666	1062.9782	1912.7572	57.9893	2302.0833	1206.8634	166.5377	48.5224	1430.1563	3961.5689	67.4274	138.8353	1129.041	78.9359	54.033	1940.5174	341.4832	807.4254	1224.1552	433.9394	150.8525	77.5355	913.2115	2229.8928	8442.6976	1085.7207	3843.1011	150.0836	1636.8843	1313.7282	1745.0783	414.489	243.0939	610	18.5338	346.0859	56.5515	3093.9868	224.9788	2099.0767	3609.8842	1450.8608	765.7814	167.4611	6109.1109	1753.5061	727.2481	5638.1399	1445.2632	1579.8796	459.282	2877.0582	221.1528	3294.8773	571.0572	699.7693	150.289	1400.6969	30.7989	87.6416	95.4079	400.9688	521.2299	3026.8989	1070.4353	370.9107	2293.5649	7418.3107	306.4005	5253.4538	1227.2354	947.2284	1870.006	46.786	721.3436	1280.6919	55.3656	3828.1977	82.173	628.1433	1492.6545	1091.8494	1542.4063	214.6931	1976.0192	966.6444	3311.1424
16.2334	17.9445	27.1985	23.583	30.6383	29.9164	18.7449	0.523	11.2625	22.8269	21.7195	24.8474	8.6401	15.8907	14.4202	10.2423	1.2606	11.048	35.9493	4.0553	5.8373	7.2617	22.5832	39.4191	14.6548	15.5755	5.5638	1.0391	14.2595	5.9435	6.8487	103.4125	35.5556	38.1764	5.0767	73.9426	50.9383	11.791	44.5881	0.4615	0.4181	16.4299	42.1195	2.5866	2.8251	8.5942	78.0952	1.2356	1.4126	5.9139	9.3503	6.1237	1.0653	12.8795	17.934	125.9137	1.658	9.0407	164.9485	14.3554	2.7813	9.5088	100.248	15.7618	14.27	20.5326	6.4572	1.1252	3.0711	17.0199	27.8746	1.6382	16.1051	2.2292	31.8775	59.0532	5.471	29.9274	25.7095	8.8269	39.6167	0.3169	11.7109	4.9221	2.8381	34.8837	0	127.5084	78.4816	2.0615	4.8547	41.9995	29.078	10.5612	42.2011	181.1308	2.4741	7.1257	225.5203	12.131
